scene_name,status,timestamp
S1A_IW_SLC__1SDV_20250516T052700_20250516T052727_059215_075912_74A0,EMPTY_STATS_CSV,2025-06-13 15:08:57
S1A_IW_SLC__1SDV_20250519T165922_20250519T165949_059266_075AC7_B84A,STATS_FAILED,2025-06-13 15:08:59
S1A_IW_SLC__1SDV_20250519T165947_20250519T170015_059266_075AC7_4D14,STATS_FAILED,2025-06-13 15:09:00
S1A_IW_SLC__1SDV_20250524T170739_20250524T170806_059339_075D5F_E4AE,EMPTY_STATS_CSV,2025-06-13 15:09:02
S1A_IW_SLC__1SDV_20250528T052659_20250528T052726_059390_075F2B_7E71,EMPTY_STATS_CSV,2025-06-13 15:09:04
S1A_IW_SLC__1SDV_20250401T165922_20250401T165949_058566_073F7A_9286,STATS_FAILED,2025-06-13 15:10:39
S1A_IW_SLC__1SDV_20250401T165947_20250401T170015_058566_073F7A_9D05,STATS_FAILED,2025-06-13 15:10:40
S1A_IW_SLC__1SDV_20250406T170739_20250406T170806_058639_07427F_22BA,EMPTY_STATS_CSV,2025-06-13 15:10:42
S1A_IW_SLC__1SDV_20250410T052634_20250410T052702_058690_074497_0558,NO_INPUT_FILE,2025-06-13 15:10:42
S1A_IW_SLC__1SDV_20250410T052700_20250410T052727_058690_074497_8231,EMPTY_STATS_CSV,2025-06-13 15:10:44
S1A_IW_SLC__1SDV_20250413T165922_20250413T165949_058741_0746A9_00DE,STATS_FAILED,2025-06-13 15:10:46
S1A_IW_SLC__1SDV_20250413T165947_20250413T170015_058741_0746A9_DFCB,STATS_FAILED,2025-06-13 15:10:47
S1A_IW_SLC__1SDV_20250418T170739_20250418T170806_058814_0749A8_1E9C,EMPTY_STATS_CSV,2025-06-13 15:10:49
S1A_IW_SLC__1SDV_20250422T052634_20250422T052702_058865_074BC1_2D8E,NO_INPUT_FILE,2025-06-13 15:10:49
S1A_IW_SLC__1SDV_20250422T052700_20250422T052727_058865_074BC1_2FCF,EMPTY_STATS_CSV,2025-06-13 15:10:51
S1A_IW_SLC__1SDV_20250425T165922_20250425T165949_058916_074DCC_6DB4,STATS_FAILED,2025-06-13 15:10:53
S1A_IW_SLC__1SDV_20250425T165947_20250425T170015_058916_074DCC_68E7,STATS_FAILED,2025-06-13 15:10:54
S1A_IW_SLC__1SDV_20250430T170740_20250430T170807_058989_0750CA_7369,EMPTY_STATS_CSV,2025-06-13 15:10:56
S1A_IW_SLC__1SDV_20250504T052634_20250504T052702_059040_0752C4_9BD3,NO_INPUT_FILE,2025-06-13 15:10:56
S1A_IW_SLC__1SDV_20250504T052700_20250504T052727_059040_0752C4_F8A5,STATS_FAILED,2025-06-13 15:10:58
S1A_IW_SLC__1SDV_20250507T165922_20250507T165949_059091_0754BF_ACE5,STATS_FAILED,2025-06-13 15:10:59
S1A_IW_SLC__1SDV_20250507T165947_20250507T170015_059091_0754BF_2AB1,STATS_FAILED,2025-06-13 15:11:01
S1A_IW_SLC__1SDV_20250512T170739_20250512T170806_059164_07574E_F1A8,STATS_FAILED,2025-06-13 15:11:03
S1A_IW_SLC__1SDV_20250516T052634_20250516T052702_059215_075912_2D44,NO_INPUT_FILE,2025-06-13 15:11:03
S1A_IW_SLC__1SDV_20250516T052700_20250516T052727_059215_075912_74A0,EMPTY_STATS_CSV,2025-06-13 15:11:05
S1A_IW_SLC__1SDV_20250519T165922_20250519T165949_059266_075AC7_B84A,STATS_FAILED,2025-06-13 15:11:06
S1A_IW_SLC__1SDV_20250519T165947_20250519T170015_059266_075AC7_4D14,STATS_FAILED,2025-06-13 15:11:08
S1A_IW_SLC__1SDV_20250524T170739_20250524T170806_059339_075D5F_E4AE,EMPTY_STATS_CSV,2025-06-13 15:11:09
S1A_IW_SLC__1SDV_20250528T052659_20250528T052726_059390_075F2B_7E71,EMPTY_STATS_CSV,2025-06-13 15:11:11
S1A_IW_SLC__1SDV_20250401T165922_20250401T165949_058566_073F7A_9286,STATS_FAILED,2025-06-13 15:15:04
S1A_IW_SLC__1SDV_20250401T165947_20250401T170015_058566_073F7A_9D05,STATS_FAILED,2025-06-13 15:15:06
S1A_IW_SLC__1SDV_20250406T170739_20250406T170806_058639_07427F_22BA,STATS_FAILED,2025-06-13 15:15:08
S1A_IW_SLC__1SDV_20250410T052634_20250410T052702_058690_074497_0558,NO_INPUT_FILE,2025-06-13 15:15:08
S1A_IW_SLC__1SDV_20250410T052700_20250410T052727_058690_074497_8231,STATS_FAILED,2025-06-13 15:15:10
S1A_IW_SLC__1SDV_20250413T165922_20250413T165949_058741_0746A9_00DE,STATS_FAILED,2025-06-13 15:15:12
S1A_IW_SLC__1SDV_20250413T165947_20250413T170015_058741_0746A9_DFCB,STATS_FAILED,2025-06-13 15:15:13
S1A_IW_SLC__1SDV_20250418T170739_20250418T170806_058814_0749A8_1E9C,STATS_FAILED,2025-06-13 15:15:15
S1A_IW_SLC__1SDV_20250422T052634_20250422T052702_058865_074BC1_2D8E,NO_INPUT_FILE,2025-06-13 15:15:16
S1A_IW_SLC__1SDV_20250422T052700_20250422T052727_058865_074BC1_2FCF,STATS_FAILED,2025-06-13 15:15:17
S1A_IW_SLC__1SDV_20250425T165922_20250425T165949_058916_074DCC_6DB4,STATS_FAILED,2025-06-13 15:15:19
S1A_IW_SLC__1SDV_20250425T165947_20250425T170015_058916_074DCC_68E7,STATS_FAILED,2025-06-13 15:15:21
S1A_IW_SLC__1SDV_20250430T170740_20250430T170807_058989_0750CA_7369,STATS_FAILED,2025-06-13 15:15:22
S1A_IW_SLC__1SDV_20250504T052634_20250504T052702_059040_0752C4_9BD3,NO_INPUT_FILE,2025-06-13 15:15:23
S1A_IW_SLC__1SDV_20250504T052700_20250504T052727_059040_0752C4_F8A5,STATS_FAILED,2025-06-13 15:15:25
S1A_IW_SLC__1SDV_20250507T165922_20250507T165949_059091_0754BF_ACE5,STATS_FAILED,2025-06-13 15:15:26
S1A_IW_SLC__1SDV_20250507T165947_20250507T170015_059091_0754BF_2AB1,STATS_FAILED,2025-06-13 15:15:28
S1A_IW_SLC__1SDV_20250512T170739_20250512T170806_059164_07574E_F1A8,STATS_FAILED,2025-06-13 15:15:30
S1A_IW_SLC__1SDV_20250516T052634_20250516T052702_059215_075912_2D44,NO_INPUT_FILE,2025-06-13 15:15:30
S1A_IW_SLC__1SDV_20250516T052700_20250516T052727_059215_075912_74A0,STATS_FAILED,2025-06-13 15:15:32
S1A_IW_SLC__1SDV_20250519T165922_20250519T165949_059266_075AC7_B84A,STATS_FAILED,2025-06-13 15:15:33
S1A_IW_SLC__1SDV_20250519T165947_20250519T170015_059266_075AC7_4D14,STATS_FAILED,2025-06-13 15:15:35
S1A_IW_SLC__1SDV_20250524T170739_20250524T170806_059339_075D5F_E4AE,STATS_FAILED,2025-06-13 15:15:37
S1A_IW_SLC__1SDV_20250528T052659_20250528T052726_059390_075F2B_7E71,STATS_FAILED,2025-06-13 15:15:38
S1A_IW_SLC__1SDV_20250401T165922_20250401T165949_058566_073F7A_9286,STATS_FAILED,2025-06-13 15:16:01
S1A_IW_SLC__1SDV_20250401T165947_20250401T170015_058566_073F7A_9D05,STATS_FAILED,2025-06-13 15:16:03
S1A_IW_SLC__1SDV_20250406T170739_20250406T170806_058639_07427F_22BA,EMPTY_STATS_CSV,2025-06-13 15:16:05
S1A_IW_SLC__1SDV_20250410T052634_20250410T052702_058690_074497_0558,NO_INPUT_FILE,2025-06-13 15:16:05
S1A_IW_SLC__1SDV_20250410T052700_20250410T052727_058690_074497_8231,EMPTY_STATS_CSV,2025-06-13 15:16:07
S1A_IW_SLC__1SDV_20250413T165922_20250413T165949_058741_0746A9_00DE,STATS_FAILED,2025-06-13 15:16:10
S1A_IW_SLC__1SDV_20250413T165947_20250413T170015_058741_0746A9_DFCB,STATS_FAILED,2025-06-13 15:16:12
S1A_IW_SLC__1SDV_20250418T170739_20250418T170806_058814_0749A8_1E9C,EMPTY_STATS_CSV,2025-06-13 15:16:14
S1A_IW_SLC__1SDV_20250422T052634_20250422T052702_058865_074BC1_2D8E,NO_INPUT_FILE,2025-06-13 15:16:14
S1A_IW_SLC__1SDV_20250422T052700_20250422T052727_058865_074BC1_2FCF,EMPTY_STATS_CSV,2025-06-13 15:16:16
S1A_IW_SLC__1SDV_20250425T165922_20250425T165949_058916_074DCC_6DB4,STATS_FAILED,2025-06-13 15:16:18
S1A_IW_SLC__1SDV_20250425T165947_20250425T170015_058916_074DCC_68E7,STATS_FAILED,2025-06-13 15:16:20
S1A_IW_SLC__1SDV_20250430T170740_20250430T170807_058989_0750CA_7369,EMPTY_STATS_CSV,2025-06-13 15:16:23
S1A_IW_SLC__1SDV_20250504T052634_20250504T052702_059040_0752C4_9BD3,NO_INPUT_FILE,2025-06-13 15:16:23
S1A_IW_SLC__1SDV_20250401T165922_20250401T165949_058566_073F7A_9286,STATS_FAILED,2025-06-13 15:17:36
S1A_IW_SLC__1SDV_20250401T165947_20250401T170015_058566_073F7A_9D05,STATS_FAILED,2025-06-13 15:17:38
S1A_IW_SLC__1SDV_20250406T170739_20250406T170806_058639_07427F_22BA,EMPTY_STATS_CSV,2025-06-13 15:17:40
S1A_IW_SLC__1SDV_20250410T052634_20250410T052702_058690_074497_0558,NO_INPUT_FILE,2025-06-13 15:17:40
S1A_IW_SLC__1SDV_20250410T052700_20250410T052727_058690_074497_8231,EMPTY_STATS_CSV,2025-06-13 15:17:42
S1A_IW_SLC__1SDV_20250413T165922_20250413T165949_058741_0746A9_00DE,STATS_FAILED,2025-06-13 15:17:44
S1A_IW_SLC__1SDV_20250413T165947_20250413T170015_058741_0746A9_DFCB,STATS_FAILED,2025-06-13 15:17:45
S1A_IW_SLC__1SDV_20250418T170739_20250418T170806_058814_0749A8_1E9C,EMPTY_STATS_CSV,2025-06-13 15:17:47
S1A_IW_SLC__1SDV_20250422T052634_20250422T052702_058865_074BC1_2D8E,NO_INPUT_FILE,2025-06-13 15:17:48
S1A_IW_SLC__1SDV_20250422T052700_20250422T052727_058865_074BC1_2FCF,EMPTY_STATS_CSV,2025-06-13 15:17:49
S1A_IW_SLC__1SDV_20250425T165922_20250425T165949_058916_074DCC_6DB4,STATS_FAILED,2025-06-13 15:17:51
S1A_IW_SLC__1SDV_20250425T165947_20250425T170015_058916_074DCC_68E7,STATS_FAILED,2025-06-13 15:17:53
S1A_IW_SLC__1SDV_20250430T170740_20250430T170807_058989_0750CA_7369,EMPTY_STATS_CSV,2025-06-13 15:17:55
S1A_IW_SLC__1SDV_20250504T052634_20250504T052702_059040_0752C4_9BD3,NO_INPUT_FILE,2025-06-13 15:17:55
S1A_IW_SLC__1SDV_20250504T052700_20250504T052727_059040_0752C4_F8A5,EMPTY_STATS_CSV,2025-06-13 15:17:57
S1A_IW_SLC__1SDV_20250507T165922_20250507T165949_059091_0754BF_ACE5,STATS_FAILED,2025-06-13 15:17:59
S1A_IW_SLC__1SDV_20250507T165947_20250507T170015_059091_0754BF_2AB1,STATS_FAILED,2025-06-13 15:18:00
S1A_IW_SLC__1SDV_20250512T170739_20250512T170806_059164_07574E_F1A8,EMPTY_STATS_CSV,2025-06-13 15:18:02
S1A_IW_SLC__1SDV_20250516T052634_20250516T052702_059215_075912_2D44,NO_INPUT_FILE,2025-06-13 15:18:03
S1A_IW_SLC__1SDV_20250516T052700_20250516T052727_059215_075912_74A0,EMPTY_STATS_CSV,2025-06-13 15:18:04
S1A_IW_SLC__1SDV_20250519T165922_20250519T165949_059266_075AC7_B84A,STATS_FAILED,2025-06-13 15:18:06
S1A_IW_SLC__1SDV_20250519T165947_20250519T170015_059266_075AC7_4D14,STATS_FAILED,2025-06-13 15:18:08
S1A_IW_SLC__1SDV_20250524T170739_20250524T170806_059339_075D5F_E4AE,EMPTY_STATS_CSV,2025-06-13 15:18:10
S1A_IW_SLC__1SDV_20250528T052659_20250528T052726_059390_075F2B_7E71,EMPTY_STATS_CSV,2025-06-13 15:18:12
S1A_IW_SLC__1SDV_20250401T165922_20250401T165949_058566_073F7A_9286,STATS_FAILED,2025-06-13 15:19:18
S1A_IW_SLC__1SDV_20250401T165947_20250401T170015_058566_073F7A_9D05,STATS_FAILED,2025-06-13 15:19:20
S1A_IW_SLC__1SDV_20250406T170739_20250406T170806_058639_07427F_22BA,EMPTY_STATS_CSV,2025-06-13 15:19:22
S1A_IW_SLC__1SDV_20250410T052634_20250410T052702_058690_074497_0558,NO_INPUT_FILE,2025-06-13 15:19:23
S1A_IW_SLC__1SDV_20250410T052700_20250410T052727_058690_074497_8231,EMPTY_STATS_CSV,2025-06-13 15:19:25
S1A_IW_SLC__1SDV_20250413T165922_20250413T165949_058741_0746A9_00DE,STATS_FAILED,2025-06-13 15:19:27
S1A_IW_SLC__1SDV_20250413T165947_20250413T170015_058741_0746A9_DFCB,STATS_FAILED,2025-06-13 15:19:29
S1A_IW_SLC__1SDV_20250418T170739_20250418T170806_058814_0749A8_1E9C,EMPTY_STATS_CSV,2025-06-13 15:19:31
S1A_IW_SLC__1SDV_20250422T052634_20250422T052702_058865_074BC1_2D8E,NO_INPUT_FILE,2025-06-13 15:19:31
S1A_IW_SLC__1SDV_20250422T052700_20250422T052727_058865_074BC1_2FCF,EMPTY_STATS_CSV,2025-06-13 15:19:33
S1A_IW_SLC__1SDV_20250425T165922_20250425T165949_058916_074DCC_6DB4,STATS_FAILED,2025-06-13 15:19:35
S1A_IW_SLC__1SDV_20250425T165947_20250425T170015_058916_074DCC_68E7,STATS_FAILED,2025-06-13 15:19:37
S1A_IW_SLC__1SDV_20250430T170740_20250430T170807_058989_0750CA_7369,EMPTY_STATS_CSV,2025-06-13 15:19:39
S1A_IW_SLC__1SDV_20250504T052634_20250504T052702_059040_0752C4_9BD3,NO_INPUT_FILE,2025-06-13 15:19:40
S1A_IW_SLC__1SDV_20250504T052700_20250504T052727_059040_0752C4_F8A5,EMPTY_STATS_CSV,2025-06-13 15:19:42
S1A_IW_SLC__1SDV_20250507T165922_20250507T165949_059091_0754BF_ACE5,STATS_FAILED,2025-06-13 15:19:44
S1A_IW_SLC__1SDV_20250507T165947_20250507T170015_059091_0754BF_2AB1,STATS_FAILED,2025-06-13 15:19:46
S1A_IW_SLC__1SDV_20250512T170739_20250512T170806_059164_07574E_F1A8,EMPTY_STATS_CSV,2025-06-13 15:19:48
S1A_IW_SLC__1SDV_20250516T052634_20250516T052702_059215_075912_2D44,NO_INPUT_FILE,2025-06-13 15:19:48
S1A_IW_SLC__1SDV_20250516T052700_20250516T052727_059215_075912_74A0,EMPTY_STATS_CSV,2025-06-13 15:19:50
S1A_IW_SLC__1SDV_20250519T165922_20250519T165949_059266_075AC7_B84A,STATS_FAILED,2025-06-13 15:19:52
S1A_IW_SLC__1SDV_20250519T165947_20250519T170015_059266_075AC7_4D14,STATS_FAILED,2025-06-13 15:19:54
S1A_IW_SLC__1SDV_20250524T170739_20250524T170806_059339_075D5F_E4AE,EMPTY_STATS_CSV,2025-06-13 15:19:56
S1A_IW_SLC__1SDV_20250528T052659_20250528T052726_059390_075F2B_7E71,EMPTY_STATS_CSV,2025-06-13 15:19:59
S1A_IW_SLC__1SDV_20250401T165922_20250401T165949_058566_073F7A_9286,STATS_FAILED,2025-06-13 15:20:41
S1A_IW_SLC__1SDV_20250401T165947_20250401T170015_058566_073F7A_9D05,STATS_FAILED,2025-06-13 15:20:43
S1A_IW_SLC__1SDV_20250406T170739_20250406T170806_058639_07427F_22BA,EMPTY_STATS_CSV,2025-06-13 15:20:45
S1A_IW_SLC__1SDV_20250410T052634_20250410T052702_058690_074497_0558,NO_INPUT_FILE,2025-06-13 15:20:45
S1A_IW_SLC__1SDV_20250410T052700_20250410T052727_058690_074497_8231,EMPTY_STATS_CSV,2025-06-13 15:20:47
S1A_IW_SLC__1SDV_20250413T165922_20250413T165949_058741_0746A9_00DE,STATS_FAILED,2025-06-13 15:20:49
S1A_IW_SLC__1SDV_20250413T165947_20250413T170015_058741_0746A9_DFCB,STATS_FAILED,2025-06-13 15:20:51
S1A_IW_SLC__1SDV_20250418T170739_20250418T170806_058814_0749A8_1E9C,EMPTY_STATS_CSV,2025-06-13 15:20:53
S1A_IW_SLC__1SDV_20250422T052634_20250422T052702_058865_074BC1_2D8E,NO_INPUT_FILE,2025-06-13 15:20:54
S1A_IW_SLC__1SDV_20250422T052700_20250422T052727_058865_074BC1_2FCF,EMPTY_STATS_CSV,2025-06-13 15:20:56
S1A_IW_SLC__1SDV_20250425T165922_20250425T165949_058916_074DCC_6DB4,STATS_FAILED,2025-06-13 15:20:58
S1A_IW_SLC__1SDV_20250425T165947_20250425T170015_058916_074DCC_68E7,STATS_FAILED,2025-06-13 15:20:59
S1A_IW_SLC__1SDV_20250430T170740_20250430T170807_058989_0750CA_7369,EMPTY_STATS_CSV,2025-06-13 15:21:01
S1A_IW_SLC__1SDV_20250504T052634_20250504T052702_059040_0752C4_9BD3,NO_INPUT_FILE,2025-06-13 15:21:02
S1A_IW_SLC__1SDV_20250504T052700_20250504T052727_059040_0752C4_F8A5,STATS_FAILED,2025-06-13 15:21:04
S1A_IW_SLC__1SDV_20250507T165922_20250507T165949_059091_0754BF_ACE5,STATS_FAILED,2025-06-13 15:21:06
S1A_IW_SLC__1SDV_20250507T165947_20250507T170015_059091_0754BF_2AB1,STATS_FAILED,2025-06-13 15:21:08
S1A_IW_SLC__1SDV_20250512T170739_20250512T170806_059164_07574E_F1A8,STATS_FAILED,2025-06-13 15:21:09
S1A_IW_SLC__1SDV_20250516T052634_20250516T052702_059215_075912_2D44,NO_INPUT_FILE,2025-06-13 15:21:10
S1A_IW_SLC__1SDV_20250516T052700_20250516T052727_059215_075912_74A0,EMPTY_STATS_CSV,2025-06-13 15:21:12
S1A_IW_SLC__1SDV_20250519T165922_20250519T165949_059266_075AC7_B84A,STATS_FAILED,2025-06-13 15:21:14
S1A_IW_SLC__1SDV_20250519T165947_20250519T170015_059266_075AC7_4D14,STATS_FAILED,2025-06-13 15:21:16
S1A_IW_SLC__1SDV_20250524T170739_20250524T170806_059339_075D5F_E4AE,EMPTY_STATS_CSV,2025-06-13 15:21:18
S1A_IW_SLC__1SDV_20250528T052659_20250528T052726_059390_075F2B_7E71,EMPTY_STATS_CSV,2025-06-13 15:21:19
S1A_IW_SLC__1SDV_20250401T165922_20250401T165949_058566_073F7A_9286,STATS_FAILED,2025-06-13 15:22:46
S1A_IW_SLC__1SDV_20250401T165947_20250401T170015_058566_073F7A_9D05,STATS_FAILED,2025-06-13 15:22:48
S1A_IW_SLC__1SDV_20250406T170739_20250406T170806_058639_07427F_22BA,STATS_FAILED,2025-06-13 15:22:50
S1A_IW_SLC__1SDV_20250410T052634_20250410T052702_058690_074497_0558,NO_INPUT_FILE,2025-06-13 15:22:50
S1A_IW_SLC__1SDV_20250410T052700_20250410T052727_058690_074497_8231,STATS_FAILED,2025-06-13 15:22:52
S1A_IW_SLC__1SDV_20250413T165922_20250413T165949_058741_0746A9_00DE,STATS_FAILED,2025-06-13 15:22:54
S1A_IW_SLC__1SDV_20250413T165947_20250413T170015_058741_0746A9_DFCB,STATS_FAILED,2025-06-13 15:22:56
S1A_IW_SLC__1SDV_20250418T170739_20250418T170806_058814_0749A8_1E9C,STATS_FAILED,2025-06-13 15:22:58
S1A_IW_SLC__1SDV_20250422T052634_20250422T052702_058865_074BC1_2D8E,NO_INPUT_FILE,2025-06-13 15:22:58
S1A_IW_SLC__1SDV_20250422T052700_20250422T052727_058865_074BC1_2FCF,STATS_FAILED,2025-06-13 15:23:00
S1A_IW_SLC__1SDV_20250425T165922_20250425T165949_058916_074DCC_6DB4,STATS_FAILED,2025-06-13 15:23:02
S1A_IW_SLC__1SDV_20250425T165947_20250425T170015_058916_074DCC_68E7,STATS_FAILED,2025-06-13 15:23:04
S1A_IW_SLC__1SDV_20250430T170740_20250430T170807_058989_0750CA_7369,STATS_FAILED,2025-06-13 15:23:06
S1A_IW_SLC__1SDV_20250504T052634_20250504T052702_059040_0752C4_9BD3,NO_INPUT_FILE,2025-06-13 15:23:06
S1A_IW_SLC__1SDV_20250504T052700_20250504T052727_059040_0752C4_F8A5,STATS_FAILED,2025-06-13 15:23:08
S1A_IW_SLC__1SDV_20250507T165922_20250507T165949_059091_0754BF_ACE5,STATS_FAILED,2025-06-13 15:23:10
S1A_IW_SLC__1SDV_20250507T165947_20250507T170015_059091_0754BF_2AB1,STATS_FAILED,2025-06-13 15:23:12
S1A_IW_SLC__1SDV_20250512T170739_20250512T170806_059164_07574E_F1A8,STATS_FAILED,2025-06-13 15:23:14
S1A_IW_SLC__1SDV_20250516T052634_20250516T052702_059215_075912_2D44,NO_INPUT_FILE,2025-06-13 15:23:15
S1A_IW_SLC__1SDV_20250516T052700_20250516T052727_059215_075912_74A0,STATS_FAILED,2025-06-13 15:23:16
S1A_IW_SLC__1SDV_20250519T165922_20250519T165949_059266_075AC7_B84A,STATS_FAILED,2025-06-13 15:23:18
S1A_IW_SLC__1SDV_20250519T165947_20250519T170015_059266_075AC7_4D14,STATS_FAILED,2025-06-13 15:23:20
S1A_IW_SLC__1SDV_20250524T170739_20250524T170806_059339_075D5F_E4AE,STATS_FAILED,2025-06-13 15:23:22
S1A_IW_SLC__1SDV_20250528T052659_20250528T052726_059390_075F2B_7E71,STATS_FAILED,2025-06-13 15:23:24
S1A_IW_SLC__1SDV_20250401T165922_20250401T165949_058566_073F7A_9286,STATS_FAILED,2025-06-13 15:23:38
S1A_IW_SLC__1SDV_20250401T165947_20250401T170015_058566_073F7A_9D05,STATS_FAILED,2025-06-13 15:23:39
S1A_IW_SLC__1SDV_20250406T170739_20250406T170806_058639_07427F_22BA,EMPTY_STATS_CSV,2025-06-13 15:23:41
S1A_IW_SLC__1SDV_20250410T052634_20250410T052702_058690_074497_0558,NO_INPUT_FILE,2025-06-13 15:23:41
S1A_IW_SLC__1SDV_20250410T052700_20250410T052727_058690_074497_8231,EMPTY_STATS_CSV,2025-06-13 15:23:43
S1A_IW_SLC__1SDV_20250413T165922_20250413T165949_058741_0746A9_00DE,STATS_FAILED,2025-06-13 15:23:44
S1A_IW_SLC__1SDV_20250413T165947_20250413T170015_058741_0746A9_DFCB,STATS_FAILED,2025-06-13 15:23:46
S1A_IW_SLC__1SDV_20250418T170739_20250418T170806_058814_0749A8_1E9C,EMPTY_STATS_CSV,2025-06-13 15:23:48
S1A_IW_SLC__1SDV_20250422T052634_20250422T052702_058865_074BC1_2D8E,NO_INPUT_FILE,2025-06-13 15:23:48
S1A_IW_SLC__1SDV_20250422T052700_20250422T052727_058865_074BC1_2FCF,EMPTY_STATS_CSV,2025-06-13 15:23:50
S1A_IW_SLC__1SDV_20250425T165922_20250425T165949_058916_074DCC_6DB4,STATS_FAILED,2025-06-13 15:23:51
S1A_IW_SLC__1SDV_20250425T165947_20250425T170015_058916_074DCC_68E7,STATS_FAILED,2025-06-13 15:23:53
S1A_IW_SLC__1SDV_20250430T170740_20250430T170807_058989_0750CA_7369,EMPTY_STATS_CSV,2025-06-13 15:23:54
S1A_IW_SLC__1SDV_20250504T052634_20250504T052702_059040_0752C4_9BD3,NO_INPUT_FILE,2025-06-13 15:23:55
S1A_IW_SLC__1SDV_20250504T052700_20250504T052727_059040_0752C4_F8A5,EMPTY_STATS_CSV,2025-06-13 15:23:56
S1A_IW_SLC__1SDV_20250507T165922_20250507T165949_059091_0754BF_ACE5,STATS_FAILED,2025-06-13 15:23:58
S1A_IW_SLC__1SDV_20250507T165947_20250507T170015_059091_0754BF_2AB1,STATS_FAILED,2025-06-13 15:24:00
S1A_IW_SLC__1SDV_20250512T170739_20250512T170806_059164_07574E_F1A8,EMPTY_STATS_CSV,2025-06-13 15:24:01
S1A_IW_SLC__1SDV_20250516T052634_20250516T052702_059215_075912_2D44,NO_INPUT_FILE,2025-06-13 15:24:02
S1A_IW_SLC__1SDV_20250516T052700_20250516T052727_059215_075912_74A0,EMPTY_STATS_CSV,2025-06-13 15:24:03
S1A_IW_SLC__1SDV_20250519T165922_20250519T165949_059266_075AC7_B84A,STATS_FAILED,2025-06-13 15:24:05
S1A_IW_SLC__1SDV_20250519T165947_20250519T170015_059266_075AC7_4D14,STATS_FAILED,2025-06-13 15:24:07
S1A_IW_SLC__1SDV_20250524T170739_20250524T170806_059339_075D5F_E4AE,EMPTY_STATS_CSV,2025-06-13 15:24:08
S1A_IW_SLC__1SDV_20250528T052659_20250528T052726_059390_075F2B_7E71,EMPTY_STATS_CSV,2025-06-13 15:24:10
S1A_IW_SLC__1SDV_20250401T165922_20250401T165949_058566_073F7A_9286,SUBSET_FAILED,2025-06-13 15:37:14
S1A_IW_SLC__1SDV_20250401T165947_20250401T170015_058566_073F7A_9D05,SUBSET_FAILED,2025-06-13 15:37:15
S1A_IW_SLC__1SDV_20250406T170739_20250406T170806_058639_07427F_22BA,SUBSET_FAILED,2025-06-13 15:37:17
S1A_IW_SLC__1SDV_20250410T052634_20250410T052702_058690_074497_0558,NO_INPUT_FILE,2025-06-13 15:37:17
S1A_IW_SLC__1SDV_20250410T052700_20250410T052727_058690_074497_8231,SUBSET_FAILED,2025-06-13 15:37:18
S1A_IW_SLC__1SDV_20250413T165922_20250413T165949_058741_0746A9_00DE,SUBSET_FAILED,2025-06-13 15:37:19
S1A_IW_SLC__1SDV_20250413T165947_20250413T170015_058741_0746A9_DFCB,SUBSET_FAILED,2025-06-13 15:37:20
S1A_IW_SLC__1SDV_20250418T170739_20250418T170806_058814_0749A8_1E9C,EMPTY_STATS_CSV,2025-06-13 15:37:22
S1A_IW_SLC__1SDV_20250422T052634_20250422T052702_058865_074BC1_2D8E,NO_INPUT_FILE,2025-06-13 15:37:22
S1A_IW_SLC__1SDV_20250422T052700_20250422T052727_058865_074BC1_2FCF,EMPTY_STATS_CSV,2025-06-13 15:37:24
S1A_IW_SLC__1SDV_20250425T165922_20250425T165949_058916_074DCC_6DB4,STATS_FAILED,2025-06-13 15:37:25
S1A_IW_SLC__1SDV_20250425T165947_20250425T170015_058916_074DCC_68E7,STATS_FAILED,2025-06-13 15:37:27
S1A_IW_SLC__1SDV_20250430T170740_20250430T170807_058989_0750CA_7369,EMPTY_STATS_CSV,2025-06-13 15:37:29
S1A_IW_SLC__1SDV_20250504T052634_20250504T052702_059040_0752C4_9BD3,NO_INPUT_FILE,2025-06-13 15:37:29
S1A_IW_SLC__1SDV_20250504T052700_20250504T052727_059040_0752C4_F8A5,EMPTY_STATS_CSV,2025-06-13 15:37:31
S1A_IW_SLC__1SDV_20250507T165922_20250507T165949_059091_0754BF_ACE5,STATS_FAILED,2025-06-13 15:37:32
S1A_IW_SLC__1SDV_20250507T165947_20250507T170015_059091_0754BF_2AB1,STATS_FAILED,2025-06-13 15:37:34
S1A_IW_SLC__1SDV_20250512T170739_20250512T170806_059164_07574E_F1A8,EMPTY_STATS_CSV,2025-06-13 15:37:35
S1A_IW_SLC__1SDV_20250516T052634_20250516T052702_059215_075912_2D44,NO_INPUT_FILE,2025-06-13 15:37:36
S1A_IW_SLC__1SDV_20250516T052700_20250516T052727_059215_075912_74A0,EMPTY_STATS_CSV,2025-06-13 15:37:37
S1A_IW_SLC__1SDV_20250519T165922_20250519T165949_059266_075AC7_B84A,STATS_FAILED,2025-06-13 15:37:39
S1A_IW_SLC__1SDV_20250519T165947_20250519T170015_059266_075AC7_4D14,STATS_FAILED,2025-06-13 15:37:40
S1A_IW_SLC__1SDV_20250524T170739_20250524T170806_059339_075D5F_E4AE,EMPTY_STATS_CSV,2025-06-13 15:37:42
S1A_IW_SLC__1SDV_20250528T052659_20250528T052726_059390_075F2B_7E71,EMPTY_STATS_CSV,2025-06-13 15:37:44
